event_id,user_email,event_timestamp,event_type,message_details
evt_8692fd2a,roberto.rodrigues@gmail.com,2023-01-26T01:03:42Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_956"", ""template"": ""v1""}"
evt_e2a8ff03,julia.pereira@outlook.com,2023-09-08T23:25:39Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_843"", ""template"": ""v1""}"
evt_9cbb5f79,julia.pereira@outlook.com,2023-09-12T23:25:39Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_615"", ""template"": ""v1""}"
evt_baa4b448,julia.pereira@outlook.com,2023-09-11T23:25:39Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_505"", ""template"": ""v1""}"
evt_10f1ad8e,RAFAEL.SOUZA@GMAIL.COM,2023-06-11T20:06:33Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_677"", ""template"": ""v1""}"
evt_0197d1f7,RAFAEL.SOUZA@GMAIL.COM,2023-08-26T02:07:01Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_203"", ""template"": ""v1""}"
evt_ec813fff,RAFAEL.SOUZA@GMAIL.COM,2023-06-16T21:57:01Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_969"", ""template"": ""v1""}"
evt_2bc8f3f1,RAFAEL.SOUZA@GMAIL.COM,2023-06-05T20:06:33Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_353"", ""template"": ""v1""}"
evt_50f0fff4,RAFAEL.SOUZA@GMAIL.COM,2023-06-10T20:06:33Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_167"", ""template"": ""v1""}"
evt_8bde567d,pedro.pereira@gmail.com,2023-11-13T01:23:44Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_387"", ""template"": ""v1""}"
evt_674dfa94,pedro.pereira@gmail.com,2023-11-14T01:23:44Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_4e02daf9,julia.costa@outlook.com,2023-06-29T03:45:16Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_612"", ""template"": ""v1""}"
evt_6d2f489c,julia.costa@outlook.com,2023-05-22T05:49:34Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_380"", ""template"": ""v1""}"
evt_67dd8ba1,julia.costa@outlook.com,2023-07-03T03:45:16Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_8237b7ba,maria.alves@uol.com.br,2023-02-28T04:37:29Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_979"", ""template"": ""v1""}"
evt_1e9a887b,maria.alves@uol.com.br,2023-02-22T22:10:20Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_176"", ""template"": ""v1""}"
evt_93e5a2d6,roberto.nunes@hotmail.com,2023-01-15T14:20:52Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_734"", ""template"": ""v1""}"
evt_f364dc5b,roberto.nunes@hotmail.com,2023-01-09T23:52:57Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_771"", ""template"": ""v1""}"
evt_47047658,roberto.nunes@hotmail.com,2023-01-18T14:20:52Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_955"", ""template"": ""v1""}"
evt_cb461ef4,camila.alves@outlook.com,2023-04-24T15:33:48Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_602"", ""template"": ""v1""}"
evt_e8908e4d,camila.alves@outlook.com,2023-05-18T06:54:42Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_925"", ""template"": ""v1""}"
evt_ee2f8ee7,camila.alves@outlook.com,2023-01-06T01:31:30Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_821"", ""template"": ""v1""}"
evt_e7ecf064,fernanda.alves@hotmail.com,2023-10-15T04:22:15Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_519"", ""template"": ""v1""}"
evt_35a9820a,fernanda.alves@hotmail.com,2023-12-17T12:21:09Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_812"", ""template"": ""v1""}"
evt_b7be76eb,JOAO.SILVA@OUTLOOK.COM,2023-02-21T03:07:48Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_214"", ""template"": ""v1""}"
evt_18571616,JOAO.SILVA@OUTLOOK.COM,2023-10-05T15:12:41Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_741"", ""template"": ""v1""}"
evt_11b48644,marcos.lima@yahoo.com.br,2023-05-09T05:49:17Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_518"", ""template"": ""v1""}"
evt_2610fcf0,marcos.lima@yahoo.com.br,2023-05-09T05:49:17Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_760"", ""template"": ""v1""}"
evt_1ff07085,marcos.lima@yahoo.com.br,2023-06-13T19:58:33Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_890"", ""template"": ""v1""}"
evt_b64c10ba,marcos.lima@yahoo.com.br,2023-05-10T05:49:17Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_871"", ""template"": ""v1""}"
evt_c1dfe3f3,marcos.lima@yahoo.com.br,2023-05-13T05:49:17Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_394"", ""template"": ""v1""}"
evt_dd138ea0,marcos.lima@yahoo.com.br,2023-05-09T05:49:17Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_230"", ""template"": ""v1""}"
evt_21d70d3e,camila.pereira@uol.com.br,2023-03-21T18:49:18Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_463"", ""template"": ""v1""}"
evt_e04ffb68,camila.pereira@uol.com.br,2023-09-21T17:22:59Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_867"", ""template"": ""v1""}"
evt_32365831,camila.alves@outlook.com,2023-04-03T17:11:50Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_661"", ""template"": ""v1""}"
evt_67ed915a,camila.alves@outlook.com,2023-05-18T10:30:49Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_666"", ""template"": ""v1""}"
evt_040525e7,camila.alves@outlook.com,2023-12-07T16:37:16Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_918"", ""template"": ""v1""}"
evt_48c27329,camila.alves@outlook.com,2023-09-21T11:43:44Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_397"", ""template"": ""v1""}"
evt_ecbbc3cb,camila.alves@outlook.com,2023-11-04T20:47:57Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_624"", ""template"": ""v1""}"
evt_f49b0fed,camila.alves@outlook.com,2023-11-23T14:15:50Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_690"", ""template"": ""v1""}"
evt_f612c319,pedro.mendes@yahoo.com.br,2023-12-13T17:05:06Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_623"", ""template"": ""v1""}"
evt_9ba5b264,pedro.mendes@yahoo.com.br,2023-06-08T09:10:46Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_597"", ""template"": ""v1""}"
evt_6a91a338,pedro.mendes@yahoo.com.br,2023-07-25T01:00:39Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_665"", ""template"": ""v1""}"
evt_1521fb48,pedro.mendes@yahoo.com.br,2023-06-18T04:22:56Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_842"", ""template"": ""v1""}"
evt_cc2c0e8b,JULIA.PEREIRA@HOTMAIL.COM,2023-07-28T21:15:23Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_348"", ""template"": ""v1""}"
evt_c4369456,JULIA.PEREIRA@HOTMAIL.COM,2023-11-06T21:52:09Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_370"", ""template"": ""v1""}"
evt_0cc66b34,JULIA.PEREIRA@HOTMAIL.COM,2023-10-23T03:56:05Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_756"", ""template"": ""v1""}"
evt_507bbc48,JULIA.PEREIRA@HOTMAIL.COM,2023-04-30T06:44:09Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_368"", ""template"": ""v1""}"
evt_44baf837,JULIA.PEREIRA@HOTMAIL.COM,2023-02-10T22:51:38Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_227"", ""template"": ""v1""}"
evt_48579df9,JULIA.PEREIRA@HOTMAIL.COM,2023-09-27T17:39:00Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_201"", ""template"": ""v1""}"
evt_1b61a412,julia.ferreira@yahoo.com.br,2023-11-09T17:04:40Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_888"", ""template"": ""v1""}"
evt_e20d2ee9,julia.ferreira@yahoo.com.br,2023-01-17T20:10:25Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_154"", ""template"": ""v1""}"
evt_595c7340,julia.ferreira@yahoo.com.br,2023-02-17T03:50:44Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_292"", ""template"": ""v1""}"
evt_51f76da7,julia.ferreira@yahoo.com.br,2023-12-14T10:48:27Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_782"", ""template"": ""v1""}"
evt_3c6c26ce,julia.ferreira@yahoo.com.br,2023-03-22T18:19:55Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_955"", ""template"": ""v1""}"
evt_d7f33e0a,julia.ferreira@yahoo.com.br,2023-06-29T14:38:14Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_432"", ""template"": ""v1""}"
evt_ac16d4ae,pedro.mendes@gmail.com,2023-07-11T13:54:05Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_221"", ""template"": ""v1""}"
evt_c1ddda5d,pedro.mendes@gmail.com,2023-04-04T08:21:38Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_184"", ""template"": ""v1""}"
evt_a2b3de6b,pedro.mendes@gmail.com,2023-05-02T16:19:01Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_856"", ""template"": ""v1""}"
evt_62bc9485,pedro.mendes@gmail.com,2023-10-07T03:49:50Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_553"", ""template"": ""v1""}"
evt_c7ea6d0d,pedro.mendes@gmail.com,2023-12-15T19:06:20Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_202"", ""template"": ""v1""}"
evt_08abe761,pedro.mendes@gmail.com,2023-12-03T17:15:27Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_278"", ""template"": ""v1""}"
evt_0c197bf2,lucas.rodrigues@uol.com.br,2023-11-11T01:03:50Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_144"", ""template"": ""v1""}"
evt_7010cd06,lucas.rodrigues@uol.com.br,2023-12-27T22:56:04Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_739"", ""template"": ""v1""}"
evt_c75de6c5,lucas.rodrigues@uol.com.br,2023-12-08T05:41:08Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_249"", ""template"": ""v1""}"
evt_b469ddf7,lucas.rodrigues@uol.com.br,2023-01-03T20:13:21Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_430"", ""template"": ""v1""}"
evt_2fae1f52,lucas.rodrigues@uol.com.br,2023-06-18T01:26:08Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_939"", ""template"": ""v1""}"
evt_80752572,maria.silva@yahoo.com.br,2023-10-23T06:08:42Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_903"", ""template"": ""v1""}"
evt_b2a03bda,maria.silva@yahoo.com.br,2023-09-23T13:07:06Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_121"", ""template"": ""v1""}"
evt_1edef6bb,maria.silva@yahoo.com.br,2023-09-22T13:07:06Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_142"", ""template"": ""v1""}"
evt_18b37a86,maria.silva@yahoo.com.br,2023-06-27T06:02:45Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_590"", ""template"": ""v1""}"
evt_6832979b,maria.silva@yahoo.com.br,2023-09-23T13:07:06Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_927"", ""template"": ""v1""}"
evt_fcf1d650,ana.oliveira@yahoo.com.br,2023-06-09T16:32:02Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_781"", ""template"": ""v1""}"
evt_9bef7f4d,ana.oliveira@yahoo.com.br,2023-06-14T16:32:02Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_467"", ""template"": ""v1""}"
evt_2368777e,maria.ferreira@hotmail.com,2023-05-16T07:07:48Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_297"", ""template"": ""v1""}"
evt_8263818e,maria.ferreira@hotmail.com,2023-05-17T07:07:48Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_741"", ""template"": ""v1""}"
evt_7a8020e8,maria.ferreira@hotmail.com,2023-01-16T22:59:15Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_402"", ""template"": ""v1""}"
evt_90e5e038,maria.ferreira@hotmail.com,2023-12-18T19:25:52Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_272"", ""template"": ""v1""}"
evt_288c9d82,ANA.NUNES@GMAIL.COM,2023-12-02T10:21:37Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_452"", ""template"": ""v1""}"
evt_65421419,ANA.NUNES@GMAIL.COM,2023-11-29T10:21:37Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_481"", ""template"": ""v1""}"
evt_bd1f1807,rafael.rodrigues@uol.com.br,2023-03-25T07:06:42Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_691"", ""template"": ""v1""}"
evt_de6c4492,rafael.rodrigues@uol.com.br,2023-04-01T18:27:08Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_790"", ""template"": ""v1""}"
evt_8b80e320,rafael.rodrigues@uol.com.br,2023-03-31T10:32:51Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_389"", ""template"": ""v1""}"
evt_b8fce6cb,fernanda.lima@outlook.com,2023-06-23T10:39:42Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_815"", ""template"": ""v1""}"
evt_d7f52fa7,fernanda.lima@outlook.com,2023-06-27T14:15:46Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_746"", ""template"": ""v1""}"
evt_10a25066,lucas.souza@gmail.com,2023-09-23T15:13:08Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_288"", ""template"": ""v1""}"
evt_88eace5b,lucas.souza@gmail.com,2023-05-21T03:00:45Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_284"", ""template"": ""v1""}"
evt_6fc8599d,lucas.souza@gmail.com,2023-03-07T04:26:24Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_652"", ""template"": ""v1""}"
evt_b44ad59a,lucas.souza@gmail.com,2023-12-02T05:53:00Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_337"", ""template"": ""v1""}"
evt_24e9cb71,ROBERTO.SOUZA@HOTMAIL.COM,2023-08-27T17:32:04Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_385"", ""template"": ""v1""}"
evt_d6c2284b,ROBERTO.SOUZA@HOTMAIL.COM,2023-02-19T08:19:34Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_808"", ""template"": ""v1""}"
evt_4b8c46fb,maria.santos@yahoo.com.br,2023-06-01T05:27:27Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_787"", ""template"": ""v1""}"
evt_73683143,maria.santos@yahoo.com.br,2023-06-01T21:02:02Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_907"", ""template"": ""v1""}"
evt_1c82ac2e,maria.santos@yahoo.com.br,2023-08-18T20:36:35Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_498"", ""template"": ""v1""}"
evt_82e6f7bc,maria.santos@yahoo.com.br,2023-08-21T20:36:35Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_395"", ""template"": ""v1""}"
evt_e59ab9cd,lucas.pereira@outlook.com,2023-11-23T03:10:30Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_845"", ""template"": ""v1""}"
evt_1fb517ee,lucas.pereira@outlook.com,2023-04-10T06:02:33Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_317"", ""template"": ""v1""}"
evt_9435caeb,lucas.pereira@outlook.com,2023-04-12T06:02:33Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_574"", ""template"": ""v1""}"
evt_4c76256b,lucas.pereira@outlook.com,2023-04-11T06:02:33Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_236"", ""template"": ""v1""}"
evt_59ad1558,joao.ferreira@hotmail.com,2023-07-05T06:22:27Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_780"", ""template"": ""v1""}"
evt_36f56cf9,joao.ferreira@hotmail.com,2023-04-06T07:48:50Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_360"", ""template"": ""v1""}"
evt_565a69ea,joao.ferreira@hotmail.com,2023-06-28T01:03:31Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_639"", ""template"": ""v1""}"
evt_24d6d2db,joao.ferreira@hotmail.com,2023-07-02T06:22:27Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_253"", ""template"": ""v1""}"
evt_4e821da4,lucas.mendes@yahoo.com.br,2023-10-07T23:06:15Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_457"", ""template"": ""v1""}"
evt_02e42d62,lucas.mendes@yahoo.com.br,2023-11-15T11:24:12Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_990"", ""template"": ""v1""}"
evt_3d7dfdc2,lucas.mendes@yahoo.com.br,2023-10-01T23:06:15Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_714"", ""template"": ""v1""}"
evt_dc1de1bc,lucas.mendes@yahoo.com.br,2023-10-06T23:06:15Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_855"", ""template"": ""v1""}"
evt_e155684b,lucas.nunes@outlook.com,2023-10-13T21:56:36Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_661"", ""template"": ""v1""}"
evt_c7ccca80,lucas.nunes@outlook.com,2023-06-12T00:53:11Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_902"", ""template"": ""v1""}"
evt_6c68b029,lucas.nunes@outlook.com,2023-06-09T15:26:01Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_719"", ""template"": ""v1""}"
evt_b4b05d2c,lucas.nunes@outlook.com,2023-08-30T21:42:21Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_781"", ""template"": ""v1""}"
evt_8a01c8a4,lucas.nunes@outlook.com,2023-12-01T10:06:07Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_815"", ""template"": ""v1""}"
evt_6ec6e6a3,julia.alves@yahoo.com.br,2023-08-09T14:26:16Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_429"", ""template"": ""v1""}"
evt_cdd61d4e,julia.alves@yahoo.com.br,2023-05-25T19:40:07Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_190"", ""template"": ""v1""}"
evt_d09a9d66,julia.alves@yahoo.com.br,2023-08-08T14:26:16Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_696"", ""template"": ""v1""}"
evt_d54f509a,julia.alves@yahoo.com.br,2023-08-07T14:26:16Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_790"", ""template"": ""v1""}"
evt_ab7afad4,julia.alves@yahoo.com.br,2023-08-12T14:26:16Z,sent,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_8ccc5ac5,julia.alves@yahoo.com.br,2023-08-07T14:26:16Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_844"", ""template"": ""v1""}"
evt_afc81141,joao.rodrigues@outlook.com,2023-04-07T01:39:26Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_284"", ""template"": ""v1""}"
evt_801ea7e5,camila.rodrigues@hotmail.com,2023-01-20T23:18:23Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_747"", ""template"": ""v1""}"
evt_4c8a4bca,camila.rodrigues@hotmail.com,2023-02-15T23:08:29Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_731"", ""template"": ""v1""}"
evt_19a507f0,camila.rodrigues@hotmail.com,2023-02-18T23:08:29Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_516"", ""template"": ""v1""}"
evt_86774655,camila.rodrigues@hotmail.com,2023-02-16T23:08:29Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_335"", ""template"": ""v1""}"
evt_a61d6795,rafael.pereira@hotmail.com,2023-02-14T13:37:44Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_152"", ""template"": ""v1""}"
evt_6129a6f2,rafael.pereira@hotmail.com,2023-07-21T20:08:22Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_319"", ""template"": ""v1""}"
evt_e621c61f,rafael.pereira@hotmail.com,2023-09-10T04:36:45Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_588"", ""template"": ""v1""}"
evt_1160c645,rafael.pereira@hotmail.com,2023-07-09T11:30:40Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_498"", ""template"": ""v1""}"
evt_ed1816a9,rafael.pereira@hotmail.com,2023-07-14T03:02:17Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_203"", ""template"": ""v1""}"
evt_390d12d7,ROBERTO.SANTOS@UOL.COM.BR,2023-03-16T23:55:43Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_431"", ""template"": ""v1""}"
evt_871f7e80,ROBERTO.SANTOS@UOL.COM.BR,2023-03-24T23:55:43Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_310"", ""template"": ""v1""}"
evt_6066f6ec,julia.ferreira@uol.com.br,2023-12-13T10:40:05Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_496"", ""template"": ""v1""}"
evt_8473a50e,julia.ferreira@uol.com.br,2023-06-20T23:07:59Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_671"", ""template"": ""v1""}"
evt_3c720da2,julia.ferreira@uol.com.br,2023-02-09T05:03:38Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_130"", ""template"": ""v1""}"
evt_125ab3a2,julia.ferreira@uol.com.br,2023-10-03T15:36:03Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_257"", ""template"": ""v1""}"
evt_524406b7,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-12-11T04:45:34Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_867"", ""template"": ""v1""}"
evt_b3ba0ad6,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-12-10T04:45:34Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_838"", ""template"": ""v1""}"
evt_a8754b49,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-10-23T02:34:51Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_944"", ""template"": ""v1""}"
evt_294990fe,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-12-07T04:45:34Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_107"", ""template"": ""v1""}"
evt_5c8c75e6,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-08-25T14:50:03Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_235"", ""template"": ""v1""}"
evt_a73e68dc,MARCOS.OLIVEIRA@OUTLOOK.COM,2023-12-07T04:45:34Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_735"", ""template"": ""v1""}"
evt_93bbe025,bruna.souza@gmail.com,2023-12-26T16:16:58Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_246"", ""template"": ""v1""}"
evt_a1145d2b,bruna.souza@gmail.com,2023-04-29T09:07:11Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_112"", ""template"": ""v1""}"
evt_38a33b0d,bruna.souza@gmail.com,2023-03-21T11:19:46Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_821"", ""template"": ""v1""}"
evt_6594354f,bruna.souza@gmail.com,2023-07-27T08:27:31Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_786"", ""template"": ""v1""}"
